date;value
02-11-2020;13
03-11-2020;10
04-11-2020;9
05-11-2020;8
06-11-2020;10
07-11-2020;13
08-11-2020;8
09-11-2020;11
10-11-2020;8
11-11-2020;9
12-11-2020;7
13-11-2020;11
14-11-2020;9
15-11-2020;16
16-11-2020;10
17-11-2020;11
18-11-2020;14
19-11-2020;8
20-11-2020;6
21-11-2020;4
22-11-2020;4
23-11-2020;6
24-11-2020;7
25-11-2020;8
26-11-2020;9
27-11-2020;10
28-11-2020;7
29-11-2020;9
30-11-2020;7
01-12-2020;13
02-12-2020;19
03-12-2020;12
04-12-2020;5
05-12-2020;8
06-12-2020;7
07-12-2020;9
08-12-2020;4
09-12-2020;10
10-12-2020;11
11-12-2020;8
12-12-2020;7
13-12-2020;10
14-12-2020;8
15-12-2020;7
16-12-2020;8
17-12-2020;7
18-12-2020;9
19-12-2020;13
20-12-2020;10
21-12-2020;11
22-12-2020;11
23-12-2020;9
24-12-2020;5
25-12-2020;2
26-12-2020;4
